member_name,strategy_type,priority,query,url
西川理恵,direct_search,high,"""西川理恵"" 村議 -RT",https://x.com/search?q=%22%E8%A5%BF%E5%B7%9D%E7%90%86%E6%81%B5%22%20%E6%9D%91%E8%AD%B0%20-RT&f=user
西川理恵,direct_search,high,"""西川理恵"" 御蔵島村 議員",https://x.com/search?q=%22%E8%A5%BF%E5%B7%9D%E7%90%86%E6%81%B5%22%20%E5%BE%A1%E8%94%B5%E5%B3%B6%E6%9D%91%20%E8%AD%B0%E5%93%A1&f=user
西川理恵,direct_search,high,西川理恵 プロフィール 村議,https://x.com/search?q=%E8%A5%BF%E5%B7%9D%E7%90%86%E6%81%B5%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E6%9D%91%E8%AD%B0&f=user
西川理恵,election_search,low,西川理恵 当選 御蔵島村,https://x.com/search?q=%E8%A5%BF%E5%B7%9D%E7%90%86%E6%81%B5%20%E5%BD%93%E9%81%B8%20%E5%BE%A1%E8%94%B5%E5%B3%B6%E6%9D%91&f=user
西川理恵,election_search,low,#御蔵島村選挙 西川理恵,https://x.com/search?q=%23%E5%BE%A1%E8%94%B5%E5%B3%B6%E6%9D%91%E9%81%B8%E6%8C%99%20%E8%A5%BF%E5%B7%9D%E7%90%86%E6%81%B5&f=user
西川理恵,election_search,low,西川理恵 選挙ポスター,https://x.com/search?q=%E8%A5%BF%E5%B7%9D%E7%90%86%E6%81%B5%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
広瀬旭治,direct_search,high,"""広瀬旭治"" 村議 -RT",https://x.com/search?q=%22%E5%BA%83%E7%80%AC%E6%97%AD%E6%B2%BB%22%20%E6%9D%91%E8%AD%B0%20-RT&f=user
広瀬旭治,direct_search,high,"""広瀬旭治"" 御蔵島村 議員",https://x.com/search?q=%22%E5%BA%83%E7%80%AC%E6%97%AD%E6%B2%BB%22%20%E5%BE%A1%E8%94%B5%E5%B3%B6%E6%9D%91%20%E8%AD%B0%E5%93%A1&f=user
広瀬旭治,direct_search,high,広瀬旭治 プロフィール 村議,https://x.com/search?q=%E5%BA%83%E7%80%AC%E6%97%AD%E6%B2%BB%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E6%9D%91%E8%AD%B0&f=user
広瀬旭治,election_search,low,広瀬旭治 当選 御蔵島村,https://x.com/search?q=%E5%BA%83%E7%80%AC%E6%97%AD%E6%B2%BB%20%E5%BD%93%E9%81%B8%20%E5%BE%A1%E8%94%B5%E5%B3%B6%E6%9D%91&f=user
広瀬旭治,election_search,low,#御蔵島村選挙 広瀬旭治,https://x.com/search?q=%23%E5%BE%A1%E8%94%B5%E5%B3%B6%E6%9D%91%E9%81%B8%E6%8C%99%20%E5%BA%83%E7%80%AC%E6%97%AD%E6%B2%BB&f=user
広瀬旭治,election_search,low,広瀬旭治 選挙ポスター,https://x.com/search?q=%E5%BA%83%E7%80%AC%E6%97%AD%E6%B2%BB%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
